bibcode	title	author	aff	aff_id	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid_user	property	keyword_norm	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match
2022ApJS..262...13R	['Interstellar Complex Organic Molecules in SiO-traced Massive Outflows']	['Rojas-García, O. S.', 'Gómez-Ruiz, A. I.', 'Palau, A.', 'Orozco-Aguilera, M. T.', 'Dagostino, M. Chavez', 'Kurtz, S. E.']	['Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis E. Erro 1, Tonantzintla, Puebla, C.P. 72840, Mexico', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis E. Erro 1, Tonantzintla, Puebla, C.P. 72840, Mexico', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Antigua Carretera a Pátzcuaro # 8701, Ex-Hda. San José de la Huerta, Morelia, Michoacán, C.P. 58089, Mexico', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis E. Erro 1, Tonantzintla, Puebla, C.P. 72840, Mexico', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis E. Erro 1, Tonantzintla, Puebla, C.P. 72840, Mexico', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Antigua Carretera a Pátzcuaro # 8701, Ex-Hda. San José de la Huerta, Morelia, Michoacán, C.P. 58089, Mexico']	['A05081', 'A05081', '-', 'A05081', 'A05081', '-']	2022	The Astrophysical Journal Supplement Series	262	['13']	2022-09-00	2022-09-01T00:00:00Z	['ApJS', 'ApJS..262']		0	article		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['-', '-', 'ism molecules', '-', '-', '-', '-']	('Palau, A.', 84)	
2022MNRAS.513.1244G	['Different molecular filament widths as tracers of accretion on to filaments']	['Gómez, Gilberto C.', 'Walsh, Catherine', 'Palau, Aina']	['Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Antigua Carretera a Pátzcuaro # 8701, Ex-Hda. San José de la Huerta, Morelia, Michoacán, C.P. 58089, México', 'School of Physics and Astronomy, University of Leeds, Leeds LS2 9JT, UK', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Antigua Carretera a Pátzcuaro # 8701, Ex-Hda. San José de la Huerta, Morelia, Michoacán, C.P. 58089, México']	['-', 'A00756', '-']	2022	Monthly Notices of the Royal Astronomical Society	513	['1244']	2022-06-00	2022-06-01T00:00:00Z	['MNRAS', 'MNRAS.513']		0	article	['0000-0003-4714-0636', '-', '-']	['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'REFEREED']	['astrochemistry', 'ism clouds', 'ism kinematics and dynamics', 'ism molecules', '-']	('Palau, Aina', 100)	('0000-0003-4714-0636', 58)
2022ApJ...926..165L	['ALMA Observations of NGC 6334S. II. Subsonic and Transonic Narrow Filaments in a High-mass Star Formation Cloud']	['Li, Shanghuo', 'Sanhueza, Patricio', 'Lee, Chang Won', 'Zhang, Qizhou', 'Beuther, Henrik', 'Palau, Aina', 'Liu, Hong-Li', 'Smith, Howard A.', 'Liu, Hauyu Baobab', 'Jiménez-Serra, Izaskun', 'Kim, Kee-Tae', 'Feng, Siyi', 'Liu, Tie', 'Wang, Junzhi', 'Li, Di', 'Qiu, Keping', 'Lu, Xing', 'Girart, Josep Miquel', 'Wang, Ke', 'Li, Fei', 'Li, Juan', 'Cao, Yue', 'Kim, Shinyoung', 'Strom, Shaye']	"['Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic Of Korea', 'National Astronomical Observatory of Japan, National Institutes of Natural Sciences, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan; Department of Astronomical Science, SOKENDAI (The Graduate University for Advanced Studies), 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan', 'Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic Of Korea; University of Science and Technology, 217 Gajeong-ro, Yuseong-gu, Daejeon 34113, Republic Of Korea', 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', 'Max Planck Institute for Astronomy, Konigstuhl 17, D-69117 Heidelberg, Germany', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, P.O. Box 3-72, 58090, Morelia, Michoacán, México', ""Department of Astronomy, Yunnan University, Kunming, 650091, People's Republic of China"", 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', 'Academia Sinica Institute of Astronomy and Astrophysics, 11F of AS/NTU Astronomy-Mathematics Building, No.1, Section 4, Roosevelt Road, Taipei 10617, Taiwan', 'Centro de Astrobiología (CSIC-INTA), Carretera de Ajalvir, Km. 4, Torrejón de Ardoz, E-28850 Madrid, Spain', 'Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic Of Korea; University of Science and Technology, 217 Gajeong-ro, Yuseong-gu, Daejeon 34113, Republic Of Korea', ""National Astronomical Observatory of Japan, National Institutes of Natural Sciences, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan; Academia Sinica Institute of Astronomy and Astrophysics, 11F of AS/NTU Astronomy-Mathematics Building, No.1, Section 4, Roosevelt Road, Taipei 10617, Taiwan; National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, People's Republic of China"", ""Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China"", ""Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China"", ""National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, People's Republic of China; NAOC-UKZN Computational Astrophysics Centre, University of KwaZulu-Natal, Durban 4000, South Africa"", ""School of Astronomy and Space Science, Nanjing University, 163 Xianlin Avenue, Nanjing 210023, People's Republic of China"", ""National Astronomical Observatory of Japan, National Institutes of Natural Sciences, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan; Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China"", ""Institut de Ciències de l'Espai (IEEC-CSIC), Campus UAB, Carrer de Can Magrans s/n, E-08193 Cerdanyola del Vallès, Catalonia, Spain"", ""Kavli Institute for Astronomy and Astrophysics, Peking University, 5 Yiheyuan Road, Haidian District, Beijing 100871, People's Republic of China"", ""School of Astronomy and Space Science, Nanjing University, 163 Xianlin Avenue, Nanjing 210023, People's Republic of China"", ""Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China"", ""Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA; School of Astronomy and Space Science, Nanjing University, 163 Xianlin Avenue, Nanjing 210023, People's Republic of China"", 'Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic Of Korea; University of Science and Technology, 217 Gajeong-ro, Yuseong-gu, Daejeon 34113, Republic Of Korea', 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA']"	['A05168', 'A03857; A11578', 'A05168; A05660', 'A01400', 'A01570', 'A01194', 'A01960', 'A01400', 'A03629', 'A04639', 'A05168; A05660', 'A03857; A03629; A04819', 'A04828', 'A04828', 'A04819; A11689', 'A11568', 'A03857; A04828', 'A02390', 'A11565', 'A11568', 'A04828', 'A01400; A11568', 'A05168; A05660', 'A01400']	2022	The Astrophysical Journal	926	['165']	2022-02-00	2022-02-01T00:00:00Z	['ApJ', 'ApJ...926']	['2022ApJ...936...80S', '2022ApJ...936..169R', '2022MNRAS.512.1407P', '2022MNRAS.514.6038Z', '2022MNRAS.516.1983S', '2022arXiv220309562H', '2022arXiv220801675R', '2022arXiv220801894J', '2022arXiv220914943K']	9	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['-', '-', '-', '-', '-', '-', '-', '-', '-']	('Palau, Aina', 100)	
2021ApJ...923..128M	['The Characterization of the Dust Content in the Ring Around Sz 91: Indications of Planetesimal Formation?']	['Maucó, Karina', 'Carrasco-González, Carlos', 'Schreiber, Matthias R.', 'Sierra, Anibal', 'Olofsson, Johan', 'Bayo, Amelia', 'Caceres, Claudio', 'Canovas, Hector', 'Palau, Aina']	['Instituto de Física y Astronomía, Facultad de Ciencias, Universidad de Valparaíso, Av. Gran Bretaña 1111, 5030 Casilla, Valparaíso, Chile; Núcleo Milenio de Formación Planetaria-NPF, Universidad de Valparaíso, Av. Gran Bretaña 1111, Valparaíso, Chile', 'Instituto de Radioastronomía y Astrofísica-IRyA, Universidad Nacional Autónoma de México, UNAM, campus Morelia, Antigua carretera a Pátzcuaro N°. 8701. Col. Ex Hacienda San José de la Huerta, Morelia, Michoacán, C.P. 58089, México', 'Núcleo Milenio de Formación Planetaria-NPF, Universidad de Valparaíso, Av. Gran Bretaña 1111, Valparaíso, Chile; Universidad Técnica Federico Santa María, UTFSM, Avda. España 1680, Valparaíso, Chile', 'Universidad de Chile, Departamento de Astronomía, Camino El Observatorio 1515, Las Condes, Santiago, Chile', 'Instituto de Física y Astronomía, Facultad de Ciencias, Universidad de Valparaíso, Av. Gran Bretaña 1111, 5030 Casilla, Valparaíso, Chile; Núcleo Milenio de Formación Planetaria-NPF, Universidad de Valparaíso, Av. Gran Bretaña 1111, Valparaíso, Chile', 'Instituto de Física y Astronomía, Facultad de Ciencias, Universidad de Valparaíso, Av. Gran Bretaña 1111, 5030 Casilla, Valparaíso, Chile; Núcleo Milenio de Formación Planetaria-NPF, Universidad de Valparaíso, Av. Gran Bretaña 1111, Valparaíso, Chile', 'Departamento de Ciencias Fisicas, Facultad de Ciencias Exactas, Universidad Andres Bello, Av. Fernandez Concha 700, Las Condes, Santiago, Chile; Núcleo Milenio Formación Planetaria-NPF, Universidad de Valparaíso, Av. Gran Bretaña 1111, Valparaíso, Chile', 'Telespazio UK for the European Space Agency (ESA), European Space Astronomy Centre (ESAC), Camino Bajo del Castillo s/n, E-28692 Villanueva de la Cañada, Madrid, Spain', 'Instituto de Radioastronomía y Astrofísica-IRyA, Universidad Nacional Autónoma de México, UNAM, campus Morelia, Antigua carretera a Pátzcuaro N°. 8701. Col. Ex Hacienda San José de la Huerta, Morelia, Michoacán, C.P. 58089, México']	['A11713; A03135', 'A01194', 'A03135; -', 'A02231', 'A11713; A03135', 'A11713; A03135', 'A03138; A11713', '-', 'A01194']	2021	The Astrophysical Journal	923	['128']	2021-12-00	2021-12-01T00:00:00Z	['ApJ', 'ApJ...923']	['2022ApJ...932..114L', '2022arXiv220502334H', '2022arXiv220808451S']	3	article	['-', '-', '-', '-', '0000-0003-4475-3605', '-', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'REFEREED']	['-', '-', '-', '-', '-', '-', '-', '-', '-']	('Palau, Aina', 100)	('0000-0003-4475-3605', 63)
2021ApJ...914L..24L	"['Erratum ""A Low-mass Cold and Quiescent Core Population in a Massive Star Protocluster"" (2021, ApJL, 912, L7)']"	['Li, Shanghuo', 'Lu, Xing', 'Zhang, Qizhou', 'Lee, Chang-Won', 'Sanhueza, Patricio', 'Beuther, Henrik', 'Jiménez-Serra, Izaskun', 'Qiu, Keping', 'Palau, Aina', 'Feng, Siyi', 'Pillai, Thushara', 'Kim, Kee-Tae', 'Liu, Hong-Li', 'Girart, Josep Miquel.', 'Liu, Tie', 'Wang, Junzhi', 'Wang, Ke', 'Liu, Hauyu Baobab', 'Smith, Howard A.', 'Li, Di', 'Lee, Jeong-Eun', 'Li, Fei', 'Li, Juan', 'Kim, Shinyoung', 'Yue, Nannan', 'Strom, Shaye']	"[""Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea; Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China; Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA; University of Chinese Academy of Sciences, 19A Yuquanlu, Beijing 100049, People's Republic of China"", 'National Astronomical Observatory of Japan, National Institutes of Natural Sciences, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan', 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', 'Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea; University of Science and Technology, 217 Gajeong-ro, Yuseong-gu, Daejeon 34113, Republic of Korea', 'National Astronomical Observatory of Japan, National Institutes of Natural Sciences, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan; Department of Astronomical Science, SOKENDAI (The Graduate University for Advanced Studies), 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan', 'Max Planck Institute for Astronomy, Konigstuhl 17, D-69117 Heidelberg, Germany', 'Centro de Astrobiología (CSIC-INTA), Ctra. de Torrejón a Ajalvir, Km. 4, Torrejón de Ardoz, E-28850 Madrid, Spain', ""School of Astronomy and Space Science, Nanjing University, 163 Xianlin Avenue, Nanjing 210023, People's Republic of China"", 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, P.O. Box 3-72, 58090, Morelia, Michoacán, México', ""National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, People's Republic of China; Academia Sinica Institute of Astronomy and Astrophysics, No. 1, Section 4, Roosevelt Road, Taipei 10617, Taiwan, Republic of China; National Astronomical Observatory of Japan, 2-21-1 Osawa, Mitaka, Tokyo, 181-8588, Japan"", 'Institute for Astrophysical Research, Boston University, 725 Commonwealth Avenue, Boston, MA 02215, USA', 'Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea; University of Science and Technology, 217 Gajeong-ro, Yuseong-gu, Daejeon 34113, Republic of Korea', ""Department of Astronomy, Yunnan University, Kunming, 650091, People's Republic of China"", ""Institut de Ciències de l'Espai (IEEC-CSIC), Campus UAB, Carrer de Can Magrans s/n, E-08193 Cerdanyola del Vallès, Catalonia, Spain"", ""Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China"", ""Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China"", ""Kavli Institute for Astronomy and Astrophysics, Peking University, 5 Yiheyuan Road, Haidian District, Beijing 100871, People's Republic of China"", 'Academia Sinica Institute of Astronomy and Astrophysics, 11F of AS/NTU Astronomy-Mathematics Building, No.1, Sec. 4, Roosevelt Rd, Taipei 10617, Taiwan, Republic of China', 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', ""National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, People's Republic of China; NAOC-UKZN Computational Astrophysics Centre, University of KwaZulu-Natal, Durban 4000, South Africa"", 'School of Space Research, Kyung Hee University, 1732, Deogyeong-Daero, Giheung-gu, Yongin-shi, Gyunggi-do 17104, Republic of Korea', ""School of Astronomy and Space Science, Nanjing University, 163 Xianlin Avenue, Nanjing 210023, People's Republic of China"", ""Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, People's Republic of China"", 'Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea; University of Science and Technology, 217 Gajeong-ro, Yuseong-gu, Daejeon 34113, Republic of Korea', ""Kavli Institute for Astronomy and Astrophysics, Peking University, 5 Yiheyuan Road, Haidian District, Beijing 100871, People's Republic of China"", 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA']"	['A05168; A04828; A01400; A04831', 'A03857', 'A01400', 'A05168; A05660', 'A03857; A11578', 'A01570', 'A04639', 'A11568', 'A01194', 'A04819; A03629; A03857', 'A00224', 'A05168; A05660', 'A01960', 'A02390', 'A04828', 'A04828', 'A11565', 'A03629', 'A01400', 'A04819; A11689', 'A11556', 'A11568', 'A04828', 'A05168; A05660', 'A11565', 'A01400']	2021	The Astrophysical Journal	914	['L24']	2021-06-00	2021-06-01T00:00:00Z	['ApJL', 'ApJL..914']		0	erratum	['-', '-', '0000-0003-2384-6589', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '0000-0003-3010-7661', '-', '-', '-', '-', '-', '-']	['ARTICLE', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']		('Palau, Aina', 100)	('0000-0003-2384-6589', 75)
2021ApJ...912..159P	['Does the Magnetic Field Suppress Fragmentation in Massive Dense Cores?']	['Palau, Aina', 'Zhang, Qizhou', 'Girart, Josep M.', 'Liu, Junhao', 'Rao, Ramprasad', 'Koch, Patrick M.', 'Estalella, Robert', 'Chen, Huei-Ru Vivien', 'Liu, Hauyu Baobab', 'Qiu, Keping', 'Li, Zhi-Yun', 'Zapata, Luis A.', 'Bontemps, Sylvain', 'Ho, Paul T. P.', 'Beuther, Henrik', 'Ching, Tao-Chung', 'Shinnaga, Hiroko', 'Ahmadi, Aida']	"['Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, P.O. Box 3-72, 58090, Morelia, Michoacán, Mexico', 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', ""Institut de Ciències de l'Espai (CSIC-IEEC), Campus UAB, Carrer de Can Magrans S/N, E-08193 Cerdanyola del Vallès, Catalonia, Spain; Institut d'Estudis Espacials de Catalunya, E-08030 Barcelona, Catalonia, Spain"", ""Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA; School of Astronomy and Space Science, Nanjing University, 163 Xianlin Avenue, Nanjing 210023, People's Republic of China; Key Laboratory of Modern Astronomy and Astrophysics (Nanjing University), Ministry of Education, Nanjing 210023, People's Republic of China"", 'Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', 'Institute of Astronomy and Astrophysics, Academia Sinica, No.1, Sec. 4, Roosevelt Road, Taipei 10617, Taiwan', 'Departament de Física Quántica i Astrofísica, Institut de Ciències del Cosmos, Universitat de Barcelona, (IEEC-UB) Martí i Franquès, 1, E-08028 Barcelona, Spain', 'Institute of Astronomy and Department of Physics, National Tsing Hua University, Hsinchu 30013, Taiwan', 'Institute of Astronomy and Astrophysics, Academia Sinica, No.1, Sec. 4, Roosevelt Road, Taipei 10617, Taiwan', ""School of Astronomy and Space Science, Nanjing University, 163 Xianlin Avenue, Nanjing 210023, People's Republic of China; Key Laboratory of Modern Astronomy and Astrophysics (Nanjing University), Ministry of Education, Nanjing 210023, People's Republic of China"", 'Astronomy Department, University of Virginia, Charlottesville, VA 22904, USA', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, P.O. Box 3-72, 58090, Morelia, Michoacán, Mexico', ""Université de Bordeaux, Laboratoire d'Astrophysique de Bordeaux, CNRS/INSU, UMR 5804, BP 89, F-33271 Floirac Cedex, France"", 'Institute of Astronomy and Astrophysics, Academia Sinica, No.1, Sec. 4, Roosevelt Road, Taipei 10617, Taiwan', 'Max Planck Institute for Astronomy, Königstuhl 17, D-69117 Heidelberg, Germany', 'Institute of Astronomy and Astrophysics, Academia Sinica, No.1, Sec. 4, Roosevelt Road, Taipei 10617, Taiwan', 'Department of Physics and Astronomy, Graduate School of Science and Engineering, Kagoshima University, Amanogawa Galaxy Astronomy Research Center, 1-21-35 Korimoto, Kagoshima 890-0065, Japan', 'Leiden Observatory, Leiden University, P.O. Box 9513, 2300 RA Leiden, The Netherlands']"	['A01194', 'A01400', 'A02390; A02390', 'A01400; A11568; A11568', 'A01400', 'A03629', 'A02348', 'A11530', 'A03629', 'A11568; A11568', 'A11050', 'A01194', 'A02963', 'A03629', 'A01570', 'A03629', 'A11641', 'A11239']	2021	The Astrophysical Journal	912	['159']	2021-05-00	2021-05-01T00:00:00Z	['ApJ', 'ApJ...912']	['2020A&A...644A..52A', '2021A&A...648A..66G', '2021ApJ...913...29F', '2021MNRAS.502.4963G', '2021MNRAS.508.2964A', '2022A&A...657A...3G', '2022A&A...657A..30T', '2022A&A...658A.102O', '2022ApJ...925...30L', '2022ApJ...931..115W', '2022FrASS...9.3556L', '2022MNRAS.510.5009L', '2022MNRAS.513.1244G', '2022arXiv220311179P', '2022arXiv220901251M']	15	article	['-', '0000-0003-2384-6589', '-', '-', '-', '-', '-', '0000-0002-9774-1846', '-', '-', '-', '0000-0003-2343-7937', '-', '0000-0002-3412-4306', '-', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['-', 'stars fundamental parameters', 'ism magnetic fields', '-', '-', '-', '-', '-']	('Palau, Aina', 100)	('0000-0003-2384-6589', 75)
